,Date,AMD,NVDA,GOOG,NFLX,T,TSLA,AAPL,F,ATVI,TTWO
358,02/22/2023,76.61000061035156,207.46620178222656,91.80000305175781,334.8800048828125,18.774253845214844,200.86000061035156,148.5037841796875,11.929526329040527,76.29692840576172,111.23999786376953
359,02/23/2023,79.75,236.55584716796875,91.06999969482422,323.6499938964844,18.74519157409668,202.07000732421875,148.992431640625,11.792742729187012,76.24745178222656,110.37000274658203
360,02/24/2023,78.08999633789062,232.77719116210938,89.3499984741211,317.1499938964844,18.638628005981445,196.8800048828125,146.30978393554688,11.60710620880127,76.0001220703125,109.30000305175781
361,02/27/2023,78.7699966430664,234.92640686035156,90.0999984741211,323.0299987792969,18.43519401550293,207.6300048828125,147.5164794921875,11.78297233581543,75.92097473144531,110.08000183105469
362,02/28/2023,78.58000183105469,232.07745361328125,90.30000305175781,322.1300048828125,18.318944931030273,205.7100067138672,147.00787353515625,11.792742729187012,75.43621063232422,109.55000305175781
363,03/01/2023,78.29000091552734,226.89927673339844,90.51000213623047,313.4800109863281,18.076757431030273,202.77000427246094,144.91358947753906,12.036999702453613,74.911865234375,108.69999694824219
364,03/02/2023,80.44000244140625,233.05709838867188,92.30999755859375,311.8800048828125,18.076757431030273,190.89999389648438,145.511962890625,12.261716842651367,76.88062286376953,115.27999877929688
365,03/03/2023,81.5199966430664,238.81503295898438,94.0199966430664,315.17999267578125,18.222068786621094,197.7899932861328,150.6179962158203,12.779541015625,78.54269409179688,116.69999694824219
366,03/06/2023,81.16000366210938,235.45623779296875,95.58000183105469,312.0299987792969,18.183320999145508,193.80999755859375,153.4103546142578,12.681838035583496,78.7801284790039,115.70999908447266
367,03/07/2023,82.11000061035156,232.83673095703125,94.16999816894531,308.4700012207031,18.125194549560547,187.7100067138672,151.1864471435547,12.535284042358398,78.4140853881836,116.87999725341797
368,03/08/2023,85.37000274658203,241.7650604248047,94.6500015258789,311.7900085449219,18.028322219848633,182.0,152.45297241210938,12.681838035583496,78.6317367553711,116.30999755859375
369,03/09/2023,84.02999877929688,234.3164520263672,92.66000366210938,297.7799987792969,17.747385025024414,172.9199981689453,150.17918395996094,12.164012908935547,77.53358459472656,112.95999908447266
370,03/10/2023,82.66999816894531,229.60731506347656,91.01000213623047,292.760009765625,17.85394859313965,173.44000244140625,148.0948944091797,11.822053909301758,77.13784790039062,110.58000183105469
371,03/13/2023,82.01000213623047,229.61732482910156,91.66000366210938,293.510009765625,17.728010177612305,174.47999572753906,150.0595245361328,11.753661155700684,77.30603790283203,111.33000183105469
372,03/14/2023,87.44999694824219,240.5852813720703,94.25,294.94000244140625,17.86363410949707,183.25999450683594,152.17373657226562,11.65595817565918,78.24589538574219,113.80999755859375
373,03/15/2023,89.68000030517578,242.23497009277344,96.55000305175781,303.7900085449219,17.73769760131836,180.4499969482422,152.57266235351562,11.441011428833008,78.4140853881836,113.30999755859375
374,03/16/2023,96.5999984741211,255.36253356933594,101.06999969482422,310.05999755859375,17.815196990966797,184.1300048828125,155.4248504638672,11.548483848571777,79.017578125,115.55000305175781
375,03/17/2023,97.83999633789062,257.20220947265625,102.45999908447266,303.5,17.563322067260742,180.1300048828125,154.57716369628906,11.04042911529541,78.14696502685547,116.27999877929688
376,03/20/2023,96.80999755859375,258.9518737792969,101.93000030517578,305.1300048828125,17.912071228027344,183.25,156.97061157226562,10.923186302185059,78.49322509765625,116.30999755859375
377,03/21/2023,95.93000030517578,261.9413146972656,105.83999633789062,305.7900085449219,17.960508346557617,197.5800018310547,158.84547424316406,11.450782775878906,78.89884948730469,118.58999633789062
378,03/22/2023,97.58000183105469,264.6308288574219,104.22000122070312,293.8999938964844,17.815196990966797,191.14999389648438,157.39944458007812,11.216294288635254,77.80069732666016,113.55999755859375
379,03/23/2023,100.27999877929688,271.8594665527344,106.26000213623047,320.3699951171875,17.88300895690918,192.22000122070312,158.49642944335938,11.157672882080078,78.82959747314453,117.4800033569336
380,03/24/2023,97.94999694824219,267.740234375,106.05999755859375,328.3900146484375,18.028322219848633,190.41000366210938,159.81285095214844,11.245606422424316,83.48933410644531,118.12000274658203
381,03/27/2023,96.61000061035156,265.26068115234375,103.05999755859375,327.6600036621094,18.280195236206055,191.80999755859375,157.8482208251953,11.255376815795898,83.42997741699219,116.9800033569336
382,03/28/2023,94.55999755859375,264.0509338378906,101.36000061035156,323.5199890136719,18.1348819732666,189.19000244140625,157.2199249267578,11.333539009094238,83.44976043701172,115.55000305175781
383,03/29/2023,96.08999633789062,269.78985595703125,101.9000015258789,332.0299987792969,18.406131744384766,193.8800048828125,160.33143615722656,11.773201942443848,83.63773345947266,116.66999816894531
384,03/30/2023,97.87999725341797,273.77911376953125,101.31999969482422,338.42999267578125,18.48362922668457,195.27999877929688,161.91709899902344,12.007688522338867,83.98399353027344,116.58999633789062
385,03/31/2023,98.01000213623047,277.7183532714844,104.0,345.4800109863281,18.648317337036133,207.4600067138672,164.4501495361328,12.310567855834961,84.67652130126953,119.30000305175781
386,04/03/2023,96.55999755859375,279.5980224609375,104.91000366210938,348.2799987792969,18.783939361572266,194.77000427246094,165.71669006347656,12.3887300491333,84.41930389404297,118.69000244140625
387,04/04/2023,95.87000274658203,274.4789733886719,105.12000274658203,346.75,19.026126861572266,192.5800018310547,165.1781768798828,12.427811622619629,84.20164489746094,121.63999938964844
388,04/05/2023,92.55999755859375,268.7600402832031,104.94999694824219,342.3500061035156,19.258625030517578,185.52000427246094,163.31326293945312,12.1444730758667,84.46876525878906,120.9800033569336
389,04/06/2023,92.47000122070312,270.3197326660156,108.9000015258789,339.3299865722656,19.305784225463867,185.05999755859375,164.2108154296875,12.046770095825195,84.31047821044922,119.0
390,04/10/2023,95.4800033569336,275.73876953125,106.94999694824219,338.989990234375,19.22718620300293,184.50999450683594,161.58798217773438,12.427811622619629,84.56770324707031,121.04000091552734
391,04/11/2023,94.02999877929688,271.6395263671875,106.12000274658203,338.2099914550781,19.34508514404297,186.7899932861328,160.36134338378906,12.574365615844727,84.18185424804688,120.38999938964844
392,04/12/2023,92.33000183105469,264.9007873535156,105.22000122070312,331.0299987792969,19.423683166503906,180.5399932861328,159.6632537841797,12.378959655761719,84.04335021972656,119.68000030517578
393,04/13/2023,92.08999633789062,264.5808410644531,108.19000244140625,346.19000244140625,19.610353469848633,185.89999389648438,165.1083526611328,12.173783302307129,84.66663360595703,122.01000213623047
394,04/14/2023,91.75,267.5302734375,109.45999908447266,338.6300048828125,19.58087921142578,185.0,164.7593231201172,12.232405662536621,84.35993957519531,123.06999969482422
395,04/17/2023,89.87000274658203,269.96978759765625,106.41999816894531,332.7200012207031,19.44333267211914,187.0399932861328,164.7792510986328,12.3887300491333,84.58748626708984,124.37999725341797
396,04/18/2023,89.77999877929688,276.61859130859375,105.12000274658203,333.70001220703125,19.472806930541992,184.30999755859375,166.01588439941406,12.437581062316895,84.63695526123047,124.30999755859375
397,04/19/2023,89.94000244140625,279.2580871582031,105.0199966430664,323.1199951171875,19.354909896850586,180.58999633789062,167.1727294921875,11.93929672241211,84.58748626708984,123.3499984741211
